client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	accents	variant	language	prompt_upvotes	prompt_reports	is_edited	split	char_per_sec	quality_tags
e9110e8bfc8072eb38c0a12ac7d3247c	72122	spontaneous-speech-en-72122.mp3	42480	7926	Should animals suffer because we like to eat meat?	Do animals suffer because we like to eat meat? Firstly, we don't eat meat only because we like it. I mean, there is many things that are useful for our healths. Even if I don't eat... even if I don't eat it, I still think so. And, additionally, I think that this is a big discussion, because I'm not sure that they suffer, really in the sense of the... how people suffer, usually.	1	twenties				English	1	0	1	train	7.250470809792843	
e9110e8bfc8072eb38c0a12ac7d3247c	72123	spontaneous-speech-en-72123.mp3	63360	7975	If you could spend a day as another person, who would you choose?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72124	spontaneous-speech-en-72124.mp3	35676	7355	What is your dream?	What is your dream? I want to be be happy in this life. This is my main rea- my thing. And maybe to make real my projects. Because I have tons of projects in head, and I don't do anything else at all for now to do that, them real. But I want to do that one day. I really hope that I, I will successful, I will be successful in that.	1	twenties				English	1	0	1	train	7.315842583249243	
e9110e8bfc8072eb38c0a12ac7d3247c	72125	spontaneous-speech-en-72125.mp3	23940	6299	What do you do for work?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72126	spontaneous-speech-en-72126.mp3	28620	7966	Was there a sermon or lesson you really remember well?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72127	spontaneous-speech-en-72127.mp3	21528	6353	What gives you joy?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72128	spontaneous-speech-en-72128.mp3	18936	6320	Are you good at growing plants?	Are you good at growing plants? No. I'm sure that no. Probably all plants hate me. Because I never did it. And if I try without explanation, or without a teacher, then I definitely will kill them.	1	twenties				English	1	0	0	train	8.449514152936207	
e9110e8bfc8072eb38c0a12ac7d3247c	72129	spontaneous-speech-en-72129.mp3	18936	5196	Do you like running?	Do you like running? Not really, because when you do that, your body I, I, I forgot the word. Generates red, sweating? I, I, I definitely forgot the word, sorry.	1	twenties				English	0	0	0	train	6.97084917617237	
e9110e8bfc8072eb38c0a12ac7d3247c	72130	spontaneous-speech-en-72130.mp3	40536	6356	Do you have any pets?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72131	spontaneous-speech-en-72131.mp3	68976	195	Describe a board game, video games or card game that you've played	"Describe a board game, video games, or card game that you've played. In Russian culture, there is a game that is called ""Bunker"". I'm not sure that... I'm not... shelt- oh, ""Shelter"", maybe? I'm not sure how it is translated to English. But the goal of the game: to make other people keep you in the shelter. There, for instance, there is, uh, there are six players and only four, uh, only four places in the shelter. Every player has, uh, characteristics and you should do... and you should make other people to keep you in the shelter in the end of the game."	1	twenties				English	0	0	0	train	6.625492925075388	
e9110e8bfc8072eb38c0a12ac7d3247c	72132	spontaneous-speech-en-72132.mp3	16308	6874	How many cats do you want?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72133	spontaneous-speech-en-72133.mp3	33336	6321	What is on your desk right now?	...is on your desk right now? I'm out there, so I'm not sure, I don't remember this. But I think that it is a laptop, maybe some pencils and pens, and something else should be, but I'm not sure what exactly was... uh, yeah, I will not remember, sorry. So laptop, pencils, and pens. My final answer.	1	twenties				English	1	0	0	train	7.259419246460284	
e9110e8bfc8072eb38c0a12ac7d3247c	72134	spontaneous-speech-en-72134.mp3	33336	227	Describe your favourite movie, TV show, or play?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72136	spontaneous-speech-en-72136.mp3	8388	134	What do you think about climate change?		0	twenties				English	0	0	0			
cd0742b4e8ed9410f0ea5e8069bc8a07	72161	spontaneous-speech-en-72161.mp3	3996	6306	Are you good at swimming?	Are you good at swimming?	1	thirties				English	1	0	0	train	5.255255255255255	
e9110e8bfc8072eb38c0a12ac7d3247c	72187	spontaneous-speech-en-72187.mp3	10296	6674	What equipment is essential for your water sport?	I don't need anything for water sport. Even without any clothes, and without any glasses, I will be happy there.	1	twenties				English	1	0	1	train	9.032634032634034	
e9110e8bfc8072eb38c0a12ac7d3247c	72190	spontaneous-speech-en-72190.mp3	31608	183	What kinds of sports or exercise do you like?	I like swimming, running, and many other things, too. Like gymnastics or run- already  that, sorry. But except for that, I'm not sure. I like all things that there are in our world. But I prefer more, uh, s- I prefer sport with flexibility, you know? Flexibility is something that I like much more than force or anything like this.	1	twenties				English	0	1	0	train	8.573778790179702	
e9110e8bfc8072eb38c0a12ac7d3247c	72191	spontaneous-speech-en-72191.mp3	31248	128	Do you know any names for the stars and constellations?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72192	spontaneous-speech-en-72192.mp3	6876	8330	Proletariats of the world unite!	Of course, I'm ready it and everything, but...firstly, please...give me my celery.	1	twenties				English	1	0	0	train	10.325770796974984	
e9110e8bfc8072eb38c0a12ac7d3247c	72193	spontaneous-speech-en-72193.mp3	45180	7358	What is one bad quality about yourself?	-about yourself. Um, my bad qualities that I I don't know how to interact with other people. Really. This is my the most weak side. I really like other people, but I just don't know. I don't have so many things to speak with them. How can you do that? If I s- have some question, certainly I will ask it. But I don't have a... everyday speech topics that all of them have it. I dunno.	1	twenties				English	1	0	1	train	6.817175741478531	
e9110e8bfc8072eb38c0a12ac7d3247c	72194	spontaneous-speech-en-72194.mp3	39636	136	What advice would you give a friend who is nervous about something?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72195	spontaneous-speech-en-72195.mp3	16560	142	What are you proud of?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72196	spontaneous-speech-en-72196.mp3	43128	151	Describe how to cook or prepare your favourite meal.	You ask me about that, you know? So, my favorite meal, to prepare my favorite meal you should do next things. You just take a pan, take a water, and throw it to the pan. And after that, just boil the water in the pan. And after it's boiled, you add pasta to that. And just wait ten or fifteen minutes. Yeah, I just like pasta, I just like pasta with soda. So that's it. This is not something difficult.	1	twenties				English	0	0	1	train	7.489334075310703	
e9110e8bfc8072eb38c0a12ac7d3247c	72197	spontaneous-speech-en-72197.mp3	36540	169	How do people vote in your country?	Do people vote in your country? Uh, they mostly don't do that. For some reasons. Some of them just don't like politics, some of them just don't know where we have selection... to we have, uh, elections. and some of them just don't believe that you can change something. It's why... maybe it's sad and maybe they're right, this is a thing for another topic. But, yeah, mostly we don't vote, just.	1	twenties				English	0	0	0	train	8.866995073891626	
e9110e8bfc8072eb38c0a12ac7d3247c	72198	spontaneous-speech-en-72198.mp3	21888	152	How do you take care of your body and health?	I clean my teeth, and I... I just work. I'm not sure that I have something else that I do for my health. Maybe I do that, but I even don't think about that because, yeah I just do that automatically. Maybe there are things like this.	1	twenties				English	0	0	0	train	8.543494152046783	
e9110e8bfc8072eb38c0a12ac7d3247c	72199	spontaneous-speech-en-72199.mp3	63900	228	What genre of music is your favourite?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72200	spontaneous-speech-en-72200.mp3	75096	180	What kinds of documents do you need to move around within your country, or to neighbouring countries?	What kinds of documents do you need to move around within your country or to neighboring countries? I live in Russia, so I have a really fucking strange thing. We have a passport to travel within our country. This is... this is really strange, because this is not just a card that you have all in all other countries, it is not just a little card with your name, maybe the number and things like this. This is a fucking wide book with many pages, with, uh, with many pages again, that you need to take. No, because of that, no one really doesn't do that, really. Even if you want... even if you check other countries, not many people get their ID cards. But in Russia really no one do that. Really, no one.	1	twenties				English	0	0	0	train	7.616917012890167	
e9110e8bfc8072eb38c0a12ac7d3247c	72201	spontaneous-speech-en-72201.mp3	19620	6679	Which holidays do you celebrate in the spring?	We celebrate Purim. I'm not sure that I pronounce I pronounced that correctly. But, sorry, I know this name only in Hebrew and Russian languages, and no in English.	1	twenties				English	1	0	0	train	6.931702344546381	
e9110e8bfc8072eb38c0a12ac7d3247c	72202	spontaneous-speech-en-72202.mp3	33840	7220	Have you ever taken part in a demonstration?	Have you ever taken part in a demonstration? Not really. I never was part, I never was in a mass demonstration with many people. And one time I tried to do this, some form of protest, but I am in Russia. Um, this is not something desirable here. Police is not glad to see how you protest, how you protest, sorry.	1	twenties				English	1	0	0	train	7.446808510638297	
e9110e8bfc8072eb38c0a12ac7d3247c	72203	spontaneous-speech-en-72203.mp3	56880	6352	What makes people happy?	What makes people happy? It really depends on the specific person that you take. But basically, most of the people are happy from other people, because they are a social animal. Because our evolution. Sorry, talking evolution, you know? Even if you want to be alone, you still sometimes want to be inside it. And what else? Nature... not really nature, but the air. If you have clear air it is something that you like it. And what else? There much more basics... there plenty of things the are- people like, basically. But I don't remember all of them, sorry.	1	twenties				English	1	0	0	train	8.087201125175808	
e9110e8bfc8072eb38c0a12ac7d3247c	72204	spontaneous-speech-en-72204.mp3	33156	6372	Who is your best friend?	Who is your best friend? This is a really philosophical question, because I'm not sure if I have it. I have friends, but maybe I prefer someone in some situations, and other one in second situations. So, I'm not sure that I can show someone specific. Maybe I have friends, but not best friend.	1	twenties				English	1	0	1	train	7.238508867173363	
e9110e8bfc8072eb38c0a12ac7d3247c	72205	spontaneous-speech-en-72205.mp3	39996	6875	Do you like your family? Why?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72206	spontaneous-speech-en-72206.mp3	46728	6685	What are your thoughts on indoor smoking?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72207	spontaneous-speech-en-72207.mp3	46548	6222	What is your earliest memory?	My earliest memory, uh, when I was in Paris, I had a fear that one day I take drugs. Really, this is really strange earliest memory, because I was a three- or four-year-old child, so this is strange that I thought about that. But yeah, really, this is one of the earliest memories that I have. May- possibly, maybe the most, uh, the earliest memory. And yeah, that's really strange for a child, when you are three years old.	1	twenties				English	1	0	0	train	7.433187247572398	
e9110e8bfc8072eb38c0a12ac7d3247c	72208	spontaneous-speech-en-72208.mp3	29700	196	What do you use technology for most often?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72209	spontaneous-speech-en-72209.mp3	48708	143	What do you like about your partner, spouse or best friend?		0	twenties				English	0	1	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72210	spontaneous-speech-en-72210.mp3	59940	7234	Is technology in developing countries doing harm than good		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72211	spontaneous-speech-en-72211.mp3	62316	220	What do you think about using online banking?	Online banking makes our lives simpler. What is much more strange for me that many banks, especially in countries like USA or England, use outdated software. This is how this this is something that was surprising to me. Just, why? Not really, I know why: because it is much cheaper than update all the time, all the systems that you have when there there is some technology, some new technology appear. But yeah, still this is something strange. Especially when you don't update your software twenty years or more than that.	1	twenties				English	0	0	0	train	6.964503498298992	
e9110e8bfc8072eb38c0a12ac7d3247c	72212	spontaneous-speech-en-72212.mp3	76536	6301	What was your first teacher like?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72213	spontaneous-speech-en-72213.mp3	36360	233	What is your favorite local radio program?	-listen to the radio since I stopped using my car. And even I did it usually I just listen to the music so I don't have any type of program. But If if I can change a program here, the podcast, then I can say that this is... No, I still can't say. I I still can't chose something specific, because I listen too many podcasts to chose one favorite one.	1	twenties				English	0	0	0	train	7.700770077007701	
e9110e8bfc8072eb38c0a12ac7d3247c	72214	spontaneous-speech-en-72214.mp3	61668	6290	What do you do when you're sick?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72215	spontaneous-speech-en-72215.mp3	31500	6376	What do you value most?	If you ask me what do I value most, usually I always can say that I really value other people. Without other people, my life wouldn't be, wouldn't be so interesting and, uh, full of energy, and things like that. And happiness, eh, et cetera.	1	twenties				English	1	0	0	train	6.253968253968254	
e9110e8bfc8072eb38c0a12ac7d3247c	72216	spontaneous-speech-en-72216.mp3	42588	186	Do you prefer to be indoors or outdoors? Why?	Do you prefer to be indoors or outdoors? Why? I prefer both, but it depends on weather. If there is a, if there is hot, and sunny day, then, yes, I prefer to be indoors. But if there is rain, or clouds, and it is enough cold for me, then I equally love them. I like to be and outdoors and indoors.	1	twenties				English	0	0	0	train	5.541467079928618	
e9110e8bfc8072eb38c0a12ac7d3247c	72217	spontaneous-speech-en-72217.mp3	39276	154	Why is it impportant to wash your hands regularly?	I'm not sure that I can explain in English why it is important to wash our hands all the time. Because I don't just know, I don't know ultimate terms so good for English in English. In Russian, I easily can do that, but not in English, sorry. Mainly it is because of bacteria and other microbes, but I can't explain what, why exactly in English, sorry.	1	twenties				English	0	0	0	train	7.281800590691516	
e9110e8bfc8072eb38c0a12ac7d3247c	72218	spontaneous-speech-en-72218.mp3	26100	6324	How did you learn to read?	I don't really remember how I started to read. But, I remember that I started to do that because of my parents. Because I started to do that before I went to the school, before I started with any school.	1	twenties				English	1	0	0	train	6.283524904214559	
e9110e8bfc8072eb38c0a12ac7d3247c	72219	spontaneous-speech-en-72219.mp3	42300	161	What clothes do you like to wear?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72220	spontaneous-speech-en-72220.mp3	32148	6389	What do you like about travelling?	Uh, what do you like about traveling? Usually, most people can say that they like to see other cultures and things like that, and I agree with that. But I'm not sure that this is the only one reason. Because usually you don't have enough time to have a really, uh, deep understanding of the culture that you see in your travelings.	1	twenties				English	1	0	0	train	8.398656215005598	
e9110e8bfc8072eb38c0a12ac7d3247c	72221	spontaneous-speech-en-72221.mp3	26316	6307	What can you cook?	I have bad, uh, cooking skills. So, I know to cook only pasta, rice, and things like that. When you just take a pan, water and boil it. And after that some food is... yeah.	1	twenties				English	1	0	0	train	5.243958048335614	
6352f66da67a54e2ddbc9e025a602dcf	72260	spontaneous-speech-en-72260.mp3	25632	169	How do people vote in your country?		0	thirties	male_masculine			English	0	0	0			
6352f66da67a54e2ddbc9e025a602dcf	72261	spontaneous-speech-en-72261.mp3	24588	6677	What traditional water activities are unique to your culture?	I would say a traditional water activity is ice skating here. When it gets cold enough, which it doesn't very often, uh, and all the little canals freeze over and we all put on our ice skates and go to ice skate outside. Which is really nice.	1	thirties	male_masculine			English	1	0	0	dev	7.9713681470636075	
6352f66da67a54e2ddbc9e025a602dcf	72262	spontaneous-speech-en-72262.mp3	50724	160	Who do you ask if you have a question about an ailment?	If I have a question about an ailment, um, I think I would usually just look it up on Google first. Maybe even ask ChatGPT, but preferably double check it. And then if the answer isn't very clear, or if I'm worried, I make an appointment with the doctor. And then I go to the doctor. But to be fair, most of the time, the doctor just tells you to take, you know, a paracetamol or something like that, right? Just a pain killer. It hardly ever makes a big difference to go to the doctor. But I guess it's still good to be there early enough in case there's something seriously wrong.	1	thirties	male_masculine			English	0	0	0	dev	9.265830770443971	
cf0d94149d14273ea1530a18693b8788	72295	spontaneous-speech-en-72295.mp3	5868	6389	What do you like about travelling?	Yes, I like traveling.	1	thirties				English	1	0	0	test	3.2379004771642808	
6352f66da67a54e2ddbc9e025a602dcf	72296	spontaneous-speech-en-72296.mp3	44352	133	Describe any plants you have grown or harvested		0	thirties	male_masculine			English	0	0	0			
6352f66da67a54e2ddbc9e025a602dcf	72297	spontaneous-speech-en-72297.mp3	32400	7218	What is the most beautiful language?	So what do you find the most beautiful language? Um, so my native tongue is Dutch, I don't think Dutch is very beautiful. And German is a pretty ugly language, even though some poetry in it can actually sound surprisingly nice. I do think that languages like Italian of Sp- or Spanish have a good ring to it.	1	thirties	male_masculine			English	1	0	0	dev	7.746913580246914	
6352f66da67a54e2ddbc9e025a602dcf	72298	spontaneous-speech-en-72298.mp3	45756	8421	What fills you with hope?	The other day we were at a demonstration, um, because now in the Netherlands they're passing a law to make it, um, illegal to be an unregistered migrant, and even, uh, to make it illegal to help unregistered migrants, which is terrible. Um, but to be at that demonstration, and sort of see the nice fight like the number of people that show up basically to, you know, plead, uh, on behalf of their fellow humans. Yeah, I think that gave me a hopeful feeling.	1	thirties	male_masculine			English	1	0	0	dev	8.173791415333508	
a9fec54cb935877d174a85b2e886820d	72299	spontaneous-speech-en-72299.mp3	49176	188	Which sports do you think are fun to watch?	I mean, I think there are different kinds of sports. But also, the different kinds of sports, or different, or different... types of fun, is like... basketball. If I'm watching basketball, I don't know it... it's really fun. Yeah.	1	twenties	female_feminine	Filipino		English	0	0	0	train	3.9043435822352364	
e9110e8bfc8072eb38c0a12ac7d3247c	72302	spontaneous-speech-en-72302.mp3	41688	201	What do you think AI is?		0	twenties				English	0	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72303	spontaneous-speech-en-72303.mp3	61308	6342	What kind of government do you have?		0	twenties				English	1	0	0			
e9110e8bfc8072eb38c0a12ac7d3247c	72304	spontaneous-speech-en-72304.mp3	16056	6683	What do you think is the coolest musical instrument, and why?		0	twenties				English	1	0	0			
370840f298f934e4041718ed330ab412	72305	spontaneous-speech-en-72305.mp3	55800	6357	What is a strange interview question?		0	fourties	male_masculine			English	1	0	0			
370840f298f934e4041718ed330ab412	72306	spontaneous-speech-en-72306.mp3	130968	136	What advice would you give a friend who is nervous about something?		0	fourties	male_masculine			English	0	0	0			
370840f298f934e4041718ed330ab412	72307	spontaneous-speech-en-72307.mp3	4860	6356	Do you have any pets?	No, I don't have pets	1	fourties	male_masculine			English	1	0	0	dev	3.4979423868312756	
370840f298f934e4041718ed330ab412	72308	spontaneous-speech-en-72308.mp3	37260	127	What is the biggest insect where you come from?	Mmh...I'm not good in insects, but let's say there are a few big dragonflies—I remember—there are also some big—ehhh...maybe not...yeah, uhm, for me, uh, they're big—ehhh, spiders, ehhh, this is not the biggest of course in the world, but it's here if you see spiders, which is, like, 6 centimeters, ehhh...you think it's big. Ehhh...maybe...maybe some butterfly. I don't know.	1	fourties	male_masculine			English	0	0	0	dev	8.53462157809984	
370840f298f934e4041718ed330ab412	72309	spontaneous-speech-en-72309.mp3	74088	6302	What is your favorite book about?		0	fourties	male_masculine			English	1	0	0			
370840f298f934e4041718ed330ab412	72310	spontaneous-speech-en-72310.mp3	79560	6348	What is a good gift for an adult?		0	fourties	male_masculine			English	1	0	0			
dd3349dde79231489d6a517760406418	72311	spontaneous-speech-en-72311.mp3	5868	6302	What is your favorite book about?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72312	spontaneous-speech-en-72312.mp3	9720	6663	What role does weather play in climbing?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72314	spontaneous-speech-en-72314.mp3	3276	233	What is your favorite local radio program?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72315	spontaneous-speech-en-72315.mp3	4068	6356	Do you have any pets?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72316	spontaneous-speech-en-72316.mp3	5580	221	How do banks keep your money safe?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72317	spontaneous-speech-en-72317.mp3	3816	6679	Which holidays do you celebrate in the spring?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72319	spontaneous-speech-en-72319.mp3	4356	6372	Who is your best friend?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72320	spontaneous-speech-en-72320.mp3	3528	6299	What do you do for work?	今無職です	0	sixties				English	1	0	0		1.417233560090703	mixed-script-words|transcription-length
dd3349dde79231489d6a517760406418	72321	spontaneous-speech-en-72321.mp3	3060	155	What traditional medicines exist in your culture?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72322	spontaneous-speech-en-72322.mp3	4716	195	Describe a board game, video games or card game that you've played		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72323	spontaneous-speech-en-72323.mp3	7776	6387	Is it easy to travel by train?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72324	spontaneous-speech-en-72324.mp3	4860	123	What is the climate like where you live?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72325	spontaneous-speech-en-72325.mp3	4536	158	What one thing do you wish you did more of to stay healthy?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72327	spontaneous-speech-en-72327.mp3	5220	8326	How do you manage your calendar or to-do list? What has worked well for you?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72328	spontaneous-speech-en-72328.mp3	3456	170	What are the schools like in your area?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72329	spontaneous-speech-en-72329.mp3	4176	6340	Can you sing or play music?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72330	spontaneous-speech-en-72330.mp3	10620	6317	How far do you live from your parents?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72331	spontaneous-speech-en-72331.mp3	9216	6650	What adventure sports are popular on beaches and rivers?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72332	spontaneous-speech-en-72332.mp3	16956	172	Do schools in your country support multiple languages?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72333	spontaneous-speech-en-72333.mp3	3528	6875	Do you like your family? Why?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72334	spontaneous-speech-en-72334.mp3	5616	167	How did you learn the languages that you speak?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72335	spontaneous-speech-en-72335.mp3	5508	6367	What is your greatest strength?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72338	spontaneous-speech-en-72338.mp3	13860	149	Describe how a teacher, mentor or relative has shaped your life?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72339	spontaneous-speech-en-72339.mp3	5220	187	What kind of art do you like?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72340	spontaneous-speech-en-72340.mp3	3636	6321	What is on your desk right now?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72341	spontaneous-speech-en-72341.mp3	6516	199	What do you wish you could use technology for?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72342	spontaneous-speech-en-72342.mp3	6480	6370	What is a major turning point in your life?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72344	spontaneous-speech-en-72344.mp3	10260	6345	Were you affected by the pandemic?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72345	spontaneous-speech-en-72345.mp3	3888	156	Who takes care of women expecting babies in your community?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72346	spontaneous-speech-en-72346.mp3	6408	7237	Why are you contributing to Common Voice?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72347	spontaneous-speech-en-72347.mp3	7488	223	What are the main reasons people in your community move to other places?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72349	spontaneous-speech-en-72349.mp3	10296	204	What technology do you worry about?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72350	spontaneous-speech-en-72350.mp3	5580	146	Does your family tell stories about their history?	わかりません	1	sixties				English	0	0	0	test	1.075268817204301	transcription-length
dd3349dde79231489d6a517760406418	72351	spontaneous-speech-en-72351.mp3	4428	7217	Do you prefer a warm bath or a warm bed?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72352	spontaneous-speech-en-72352.mp3	3636	6309	What music do you like?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72353	spontaneous-speech-en-72353.mp3	3420	6686	What's the weather like today?	It's raining.	1	sixties				English	1	0	0	test	3.5087719298245617	
dd3349dde79231489d6a517760406418	72354	spontaneous-speech-en-72354.mp3	11268	208	How do you think AI can be used in everyday life?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72355	spontaneous-speech-en-72355.mp3	5400	7231	What's your favourite cake, slice, or dessert? Why?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72356	spontaneous-speech-en-72356.mp3	5688	157	In your culture, who takes care of people who are dying?	The huge organ [unclear]—it's Dewey.	1	sixties				English	0	0	0	test	5.625879043600563	
dd3349dde79231489d6a517760406418	72357	spontaneous-speech-en-72357.mp3	4788	7359	What is one good quality about yourself?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72358	spontaneous-speech-en-72358.mp3	9468	135	Has the weather changed in your country over the last 10 years?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72359	spontaneous-speech-en-72359.mp3	5760	6660	Can you describe your most challenging climb?	No, it's top secret.	1	sixties				English	1	0	0	test	2.951388888888889	transcription-length
dd3349dde79231489d6a517760406418	72360	spontaneous-speech-en-72360.mp3	5616	6293	What was the last big trip you went on?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72361	spontaneous-speech-en-72361.mp3	3888	6316	What kind of shoes do you like?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72362	spontaneous-speech-en-72362.mp3	5436	7223	How much water did you drink today?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72363	spontaneous-speech-en-72363.mp3	12348	6223	Are you happy with the way your life has turned out so far?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72364	spontaneous-speech-en-72364.mp3	3600	6362	How do you think a person can keep from becoming a workaholic?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72365	spontaneous-speech-en-72365.mp3	3816	206	In what ways do you think technology could be better integrated into education?	I have no idea	1	sixties				English	0	0	0	test	2.882599580712788	transcription-length
dd3349dde79231489d6a517760406418	72366	spontaneous-speech-en-72366.mp3	4968	6371	What is something you consider to be a great personal success?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72367	spontaneous-speech-en-72367.mp3	8460	136	What advice would you give a friend who is nervous about something?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72368	spontaneous-speech-en-72368.mp3	8820	8000	What talent would you show off in a talent show?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72369	spontaneous-speech-en-72369.mp3	11196	6683	What do you think is the coolest musical instrument, and why?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72370	spontaneous-speech-en-72370.mp3	3780	133	Describe any plants you have grown or harvested		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72371	spontaneous-speech-en-72371.mp3	6156	162	Where is your ideal vacation or trip?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72372	spontaneous-speech-en-72372.mp3	13140	225	Describe how people pay for things in your society, for example with trade, cash, card or mobile phone?		0	sixties				English	0	0	0			
dd3349dde79231489d6a517760406418	72373	spontaneous-speech-en-72373.mp3	5400	6296	What is your favorite food?		0	sixties				English	1	0	0			
dd3349dde79231489d6a517760406418	72374	spontaneous-speech-en-72374.mp3	7128	7216	What’s the weirdest place you have had a meal?		0	sixties				English	1	0	0			
ae5ae8f4a2ede32ef3e40b7cc4c7a46d	72375	spontaneous-speech-en-72375.mp3	5508	7213	Do you like spicy food?		0	thirties	female_feminine			English	1	0	0			
ae5ae8f4a2ede32ef3e40b7cc4c7a46d	72376	spontaneous-speech-en-72376.mp3	7740	6327	What is most important to teach children?		0	thirties	female_feminine			English	1	0	0			
ae5ae8f4a2ede32ef3e40b7cc4c7a46d	72377	spontaneous-speech-en-72377.mp3	12420	6683	What do you think is the coolest musical instrument, and why?		0	thirties	female_feminine			English	1	0	0			
ae5ae8f4a2ede32ef3e40b7cc4c7a46d	72378	spontaneous-speech-en-72378.mp3	5256	6298	What is your family like?		0	thirties	female_feminine			English	1	0	0			
dabb91ae48c18e63cfa52a3a0ed963c9	72395	spontaneous-speech-en-72395.mp3	11376	6672	What safety precautions do you take during water activities?	Usually, I just have to use a life vest or a similar precaution measure.	1	thirties				English	1	0	0	test	5.186357243319269	
052e3132c6e939922d7fb772b246415d	72461	spontaneous-speech-en-72461.mp3	3240	6330	What do you believe about aliens?		0	seventies				English	1	0	0			
