client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	reason	comment	language
26dff08c5545b02daf4bcfdec5366c87	73129	spontaneous-speech-en-73129.mp3	18216	6650	What adventure sports are popular on beaches and rivers?	different_language		English
26dff08c5545b02daf4bcfdec5366c87	73127	spontaneous-speech-en-73127.mp3	13068	162	Where is your ideal vacation or trip?	different_language		English
5232f556a694977277ea9fd511c6c993	73697	spontaneous-speech-en-73697.mp3	5400	6357	What is a strange interview question?	different_language		English
dd3349dde79231489d6a517760406418	72343	spontaneous-speech-en-72343.mp3	4248	6373	How much money is enough?	different_language		English
58f47d8d9388bb101ce91e947db86e3d	74992	spontaneous-speech-en-74992.mp3	3204	6320	Are you good at growing plants?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29025	spontaneous-speech-en-29025.mp3	16128	148	What do you do to mark your birthday?	different_language		English
5232f556a694977277ea9fd511c6c993	73722	spontaneous-speech-en-73722.mp3	8316	182	If you could learn any skill, what would you want to learn?	different_language		English
5232f556a694977277ea9fd511c6c993	73693	spontaneous-speech-en-73693.mp3	12276	6332	If you could ask god any question, what would you ask?	different_language		English
d1242ec456e1f92673c00e968d7e40ae	28726	spontaneous-speech-en-28726.mp3	4608	125	What kinds of pets are common in your community?	different_language		English
caaa08af29cda5da5afd916f2805a921	28879	spontaneous-speech-en-28879.mp3	7740	202	Tell me about the time you got your first phone.	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29205	spontaneous-speech-en-29205.mp3	14832	178	What responsibilities do elected officials have to their communities?	different_language		English
5232f556a694977277ea9fd511c6c993	73739	spontaneous-speech-en-73739.mp3	8820	175	Is there a piece of homework you remember struggling with?	different_language		English
b28c09b34ea3d5d694752027dac005ff	73164	spontaneous-speech-en-73164.mp3	5436	137	What advice would you give a friend who is away from home and missing their family?	different_language		English
5232f556a694977277ea9fd511c6c993	73735	spontaneous-speech-en-73735.mp3	10908	6869	What brings you nostalgia?	different_language		English
bc801a216702678e2ec2ca0de81f063f	74148	spontaneous-speech-en-74148.mp3	6336	6336	How should children treat their parents?	different_language	the voice is Japanese	English
ee774b4e459f62505334dc744ffc11fa	75310	spontaneous-speech-en-75310.mp3	3456	7967	Do you give to charity? How?	different_language		English
f4335e42158bf069a1d9e0ca4daf1ac6	73861	spontaneous-speech-en-73861.mp3	7380	6652	What safety precautions are unique to adventure activities?	different_language		English
03734baef6982cf6e22284fde5863f42	73957	spontaneous-speech-en-73957.mp3	3096	6304	What do you like to do outside?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29297	spontaneous-speech-en-29297.mp3	18684	159	What health concerns are pressing in your country?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29237	spontaneous-speech-en-29237.mp3	6804	222	What types of public services do you think are most important for a community?	different_language		English
f4335e42158bf069a1d9e0ca4daf1ac6	73862	spontaneous-speech-en-73862.mp3	10368	159	What health concerns are pressing in your country?	different_language		English
8c048326e93a94589190693897ce3456	29141	spontaneous-speech-en-29141.mp3	4680	201	What do you think AI is?	different_language		English
f4335e42158bf069a1d9e0ca4daf1ac6	73860	spontaneous-speech-en-73860.mp3	7560	8000	What talent would you show off in a talent show?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75367	spontaneous-speech-en-75367.mp3	5580	231	Describe a visit to a cinema in your country	different_language		English
d1242ec456e1f92673c00e968d7e40ae	28443	spontaneous-speech-en-28443.mp3	15228	138	When you were a child what did you want to be when you grow up?	different_language		English
58f47d8d9388bb101ce91e947db86e3d	74997	spontaneous-speech-en-74997.mp3	3204	6222	What is your earliest memory?	different_language		English
d42280c8143b96fc740d68aca6447b03	71797	spontaneous-speech-en-71797.mp3	4536	6378	What is your favorite color?	different_language		English
bc801a216702678e2ec2ca0de81f063f	74146	spontaneous-speech-en-74146.mp3	4320	8329	Why is the sky on Earth blue?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29215	spontaneous-speech-en-29215.mp3	3060	172	Do schools in your country support multiple languages?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29295	spontaneous-speech-en-29295.mp3	23580	196	What do you use technology for most often?	different_language		English
89039fdad01ad3e32c1d3c9effba98b2	73878	spontaneous-speech-en-73878.mp3	5220	8325	When you think of a robot, what comes to mind? What do you think has influenced this perception?	different_language		English
89039fdad01ad3e32c1d3c9effba98b2	73879	spontaneous-speech-en-73879.mp3	7128	6355	What or who always makes you laugh?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75315	spontaneous-speech-en-75315.mp3	3996	7215	What language would you want to learn, if you had the time?	different_language		English
d1242ec456e1f92673c00e968d7e40ae	28715	spontaneous-speech-en-28715.mp3	5940	198	Do people of different ages use technology differently?	different_language		English
bc801a216702678e2ec2ca0de81f063f	74151	spontaneous-speech-en-74151.mp3	14508	7214	If there’s one thing you could say to the leader of your country, what would it be?	different_language		English
58f47d8d9388bb101ce91e947db86e3d	74993	spontaneous-speech-en-74993.mp3	2916	126	What kinds of plants or flowers have you seen this week?	different_language		English
5232f556a694977277ea9fd511c6c993	73750	spontaneous-speech-en-73750.mp3	54468	7237	Why are you contributing to Common Voice?	different_language		English
46bd95f04a09e3130470dd98b520d173	74232	spontaneous-speech-en-74232.mp3	5040	7359	What is one good quality about yourself?	different_language		English
5232f556a694977277ea9fd511c6c993	73708	spontaneous-speech-en-73708.mp3	4608	6654	How are adventure sports instructors trained?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75326	spontaneous-speech-en-75326.mp3	11016	147	Describe a moment when you felt great joy. What made this experience so special?	different_language		English
052e3132c6e939922d7fb772b246415d	72462	spontaneous-speech-en-72462.mp3	7596	6389	What do you like about travelling?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75345	spontaneous-speech-en-75345.mp3	5688	6673	Can you describe your favorite water sport experience?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75320	spontaneous-speech-en-75320.mp3	3168	6294	What is your favorite hobby and why?	different_language		English
a27026329b9fba4713c8d88c9ef855e9	75515	spontaneous-speech-en-75515.mp3	1656	168	What was your favourite subject in school and why?	other	no words spoken	English
b28c09b34ea3d5d694752027dac005ff	73163	spontaneous-speech-en-73163.mp3	11628	6329	What do you believe about god?	different_language		English
b28c09b34ea3d5d694752027dac005ff	73163	spontaneous-speech-en-73163.mp3	11628	6329	What do you believe about god?	different_language		English
b28c09b34ea3d5d694752027dac005ff	73163	spontaneous-speech-en-73163.mp3	11628	6329	What do you believe about god?	different_language		English
89039fdad01ad3e32c1d3c9effba98b2	73882	spontaneous-speech-en-73882.mp3	5976	6327	What is most important to teach children?	different_language		English
6c2fe4fe141df1feb0068cae81202964	76385	spontaneous-speech-en-76385.mp3	2808	7996	What makes you cry?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29145	spontaneous-speech-en-29145.mp3	23868	204	What technology do you worry about?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29145	spontaneous-speech-en-29145.mp3	23868	204	What technology do you worry about?	different_language		English
5232f556a694977277ea9fd511c6c993	73742	spontaneous-speech-en-73742.mp3	9720	234	What local artist or craftsperson do you admire?	different_language		English
5232f556a694977277ea9fd511c6c993	73731	spontaneous-speech-en-73731.mp3	6048	8835	What sort of colors suit you in clothing?	different_language		English
c4bbab6defd4a80f3cafb4c3dd050c14	76585	spontaneous-speech-en-76585.mp3	7128	173	How can we make sure students in schools are kind to each other?	other		English
caaa08af29cda5da5afd916f2805a921	28894	spontaneous-speech-en-28894.mp3	5616	189	Do you play any musical instruments?	different_language		English
73f01ed66ad8307cb8da35e9aa149d6a	76224	spontaneous-speech-en-76224.mp3	2880	184	How do you feel about swimming? Why?	other		English
aba0dd4d3213b4d14b972af43c0c84f5	77789	spontaneous-speech-en-77789.mp3	17100	204	What technology do you worry about?	different_language	Japanese?	English
052e3132c6e939922d7fb772b246415d	72466	spontaneous-speech-en-72466.mp3	3888	7215	What language would you want to learn, if you had the time?	different_language		English
196a5cad7254e133fbb226989034e460	75572	spontaneous-speech-en-75572.mp3	5400	8325	When you think of a robot, what comes to mind? What do you think has influenced this perception?	different_language	Japanese?	English
f16f2e7fccd78989af8b9bb507438f38	73118	spontaneous-speech-en-73118.mp3	12420	6672	What safety precautions do you take during water activities?	different_language		English
dd11025ad41f020735ed5b261eeffc62	77383	spontaneous-speech-en-77383.mp3	2916	6873	"Do you know the game ""The Hundred Line -Last Defense Academy-"" ?"	different_language		English
f6aaf200daa9bdcd0e3b1cb40fd42ff4	77461	spontaneous-speech-en-77461.mp3	6516	234	What local artist or craftsperson do you admire?	different_language		English
5c0eb0daa73a63891a463fa66f5c316b	75137	spontaneous-speech-en-75137.mp3	216	6681	What holidays do you and your family celebrate in the fall?	other	No sound	English
a27026329b9fba4713c8d88c9ef855e9	75528	spontaneous-speech-en-75528.mp3	3528	6304	What do you like to do outside?	other	No sound	English
18c935d2dc420ee8a3fad1aaf8940590	76225	spontaneous-speech-en-76225.mp3	5580	6319	How do you show love to a friend?	different_language		English
3af2ab5be747757784ab846bdb90ca70	77748	spontaneous-speech-en-77748.mp3	5508	9267	将来、AIは人間にとって脅威になると思いますか？	different_language		English
c4bbab6defd4a80f3cafb4c3dd050c14	76280	spontaneous-speech-en-76280.mp3	5580	7975	If you could spend a day as another person, who would you choose?	other	No sounds	English
3f52e83d753bfdb58dfa1bf8da1ff2fd	77848	spontaneous-speech-en-77848.mp3	2988	6386	How do you like to travel? Why?	different_language		English
d509d3ba78e53774886b989115e748f6	77538	spontaneous-speech-en-77538.mp3	2340	235	What is a well-known story in your culture that you like?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75303	spontaneous-speech-en-75303.mp3	4356	6350	What is the worst present you ever received?	different_language		English
ef7c2513f041b3c420589d651e7e72f7	69444	spontaneous-speech-en-69444.mp3	1692	163	What colours do you like?	other	No sound	English
bba664dfffabbfbb21066c1a8e73a3b1	77290	spontaneous-speech-en-77290.mp3	612	223	What are the main reasons people in your community move to other places?	other	No sound	English
3bca534f775a5a7d006e05dfcf386b54	76646	spontaneous-speech-en-76646.mp3	4356	173	How can we make sure students in schools are kind to each other?	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77636	spontaneous-speech-en-77636.mp3	2448	6376	What do you value most?	different_language		English
8c562d3b5077db1fafe584ad21c353d2	76479	spontaneous-speech-en-76479.mp3	576	215	How can society help people in need?	other	No words	English
1b54eb67011a365112f5f982daab2383	77880	spontaneous-speech-en-77880.mp3	2448	228	What genre of music is your favourite?	different_language		English
8c562d3b5077db1fafe584ad21c353d2	76501	spontaneous-speech-en-76501.mp3	1260	159	What health concerns are pressing in your country?	other	No words	English
1b54eb67011a365112f5f982daab2383	77882	spontaneous-speech-en-77882.mp3	2340	6367	What is your greatest strength?	different_language		English
3bca534f775a5a7d006e05dfcf386b54	76629	spontaneous-speech-en-76629.mp3	2916	6292	What do you plan to do this week?	different_language		English
d96706ea1f5cbd9e1fef9d92c3d76939	77431	spontaneous-speech-en-77431.mp3	4968	138	When you were a child what did you want to be when you grow up?	other	No words	English
8c562d3b5077db1fafe584ad21c353d2	76469	spontaneous-speech-en-76469.mp3	684	7966	Was there a sermon or lesson you really remember well?	other	No words	English
8c562d3b5077db1fafe584ad21c353d2	76514	spontaneous-speech-en-76514.mp3	1980	6379	Do you get enough sleep?	other	No sounds	English
0cbb0cd6ccd446c2320e2af4211fc8b9	77303	spontaneous-speech-en-77303.mp3	720	5194	Do you like to work?	other	No sound	English
1b65168c180d3ab12403e4fd7d4601bf	78103	spontaneous-speech-en-78103.mp3	3204	6321	What is on your desk right now?	different_language		English
a27026329b9fba4713c8d88c9ef855e9	75502	spontaneous-speech-en-75502.mp3	1548	7232	How do you keep warm in winter?	different_language		English
7caa97d4e08dd222199c30191685b10c	77734	spontaneous-speech-en-77734.mp3	6768	7216	What’s the weirdest place you have had a meal?	different_language		English
c4bbab6defd4a80f3cafb4c3dd050c14	76283	spontaneous-speech-en-76283.mp3	1440	187	What kind of art do you like?	other	no sound	English
9d152467262ec07af57f4bc29c76085d	77407	spontaneous-speech-en-77407.mp3	3420	9265	日本語は外国人にとって難しいです。	different_language		English
ee774b4e459f62505334dc744ffc11fa	75368	spontaneous-speech-en-75368.mp3	2880	6378	What is your favorite color?	different_language		English
a5090516bcfbce0683ada5e9f66ff02a	76732	spontaneous-speech-en-76732.mp3	2736	6305	What is your favorite video game?	different_language		English
0fd17362508435c9ac6bec93c0af2e62	73835	spontaneous-speech-en-73835.mp3	720	7236	What is your favorite tongue twister?	other	no content	English
b741b022a164c0e2269b62c0218a709d	76183	spontaneous-speech-en-76183.mp3	5148	122	What types of plants do you see most often?	other	No speech	English
8c562d3b5077db1fafe584ad21c353d2	76512	spontaneous-speech-en-76512.mp3	828	5196	Do you like running?	other	No speech	English
ee774b4e459f62505334dc744ffc11fa	75355	spontaneous-speech-en-75355.mp3	6948	181	What is the most stressful part of your work, studies or hobby?	different_language		English
5232f556a694977277ea9fd511c6c993	73701	spontaneous-speech-en-73701.mp3	6300	169	How do people vote in your country?	different_language		English
b7e55ee27614f3f20d7f1760a0daac5d	76600	spontaneous-speech-en-76600.mp3	4968	6292	What do you plan to do this week?	other	No speech	English
8c562d3b5077db1fafe584ad21c353d2	76502	spontaneous-speech-en-76502.mp3	1260	6337	How should we care for the elderly?	other	no speech	English
caaa08af29cda5da5afd916f2805a921	28983	spontaneous-speech-en-28983.mp3	7200	167	How did you learn the languages that you speak?	different_language		English
ce26a60c6cc4728830c115ccc98aaaa7	29304	spontaneous-speech-en-29304.mp3	18540	140	What's your favourite holiday and why?	different_language	not English	English
dd3349dde79231489d6a517760406418	72318	spontaneous-speech-en-72318.mp3	5868	6386	How do you like to travel? Why?	different_language		English
3a645782468d201226d2c14185a8c8c9	77209	spontaneous-speech-en-77209.mp3	4824	6341	Where do you worship?	different_language		English
0fd17362508435c9ac6bec93c0af2e62	73807	spontaneous-speech-en-73807.mp3	3636	136	What advice would you give a friend who is nervous about something?	other	No words	English
ee774b4e459f62505334dc744ffc11fa	75341	spontaneous-speech-en-75341.mp3	4860	148	What do you do to mark your birthday?	different_language		English
8c562d3b5077db1fafe584ad21c353d2	76512	spontaneous-speech-en-76512.mp3	828	5196	Do you like running?	other	No sound	English
8c048326e93a94589190693897ce3456	29129	spontaneous-speech-en-29129.mp3	28476	152	How do you take care of your body and health?	different_language		English
523b94bed5eb57a88074ad5240b1adf5	77281	spontaneous-speech-en-77281.mp3	1908	6354	What annoys you?	different_language		English
3f52e83d753bfdb58dfa1bf8da1ff2fd	77805	spontaneous-speech-en-77805.mp3	1980	9264	バレーボールが好きです。	different_language		English
4e7b5dc6fc16c1e06da39598adb12f57	75627	spontaneous-speech-en-75627.mp3	3240	202	Tell me about the time you got your first phone.	different_language		English
7e0ba0275aab56e419d1ac0aa6d9dc16	76286	spontaneous-speech-en-76286.mp3	8640	237	Who is a famous historical figure or legend from your country?	different_language		English
d2e7eea3b97145acf21f3c0dfe606d44	76955	spontaneous-speech-en-76955.mp3	3780	6327	What is most important to teach children?	different_language		English
ee774b4e459f62505334dc744ffc11fa	75342	spontaneous-speech-en-75342.mp3	4500	7219	How many left-handed people do you know?	different_language		English
f80e04bc95527e8d1dee5868e9597c08	78160	spontaneous-speech-en-78160.mp3	2340	6358	How do you handle someone staring at you?	different_language		English
1b54eb67011a365112f5f982daab2383	78020	spontaneous-speech-en-78020.mp3	1440	6368	What are the assumptions you make about people?	different_language		English
f7bfaea11982396c5eeda5680ee78c69	77155	spontaneous-speech-en-77155.mp3	3636	6335	What is your favorite animal?	other	No words	English
fadfd69228c317b1beaa359b0e0f2bbf	78212	spontaneous-speech-en-78212.mp3	7956	210	What kinds of places does your mobile have bad reception or service	different_language		English
d42dc33434484cd99fd93c8612579c5a	75599	spontaneous-speech-en-75599.mp3	1836	6383	Is it important to be unique?	other	No sound	English
53bb357df1755c1b526583490ac60164	75727	spontaneous-speech-en-75727.mp3	4644	6326	How do you get to the doctor?	other	no words	English
a569bc5af35b0e73b6a732bd6f69911f	73682	spontaneous-speech-en-73682.mp3	3600	6674	What equipment is essential for your water sport?	other	This has no words	English
7e0ba0275aab56e419d1ac0aa6d9dc16	76292	spontaneous-speech-en-76292.mp3	1188	6223	Are you happy with the way your life has turned out so far?	other	There are no words	English
3140741074e360591b97c50ce6d3e742	77056	spontaneous-speech-en-77056.mp3	3528	6876	Dp you like Japan? Why?	other	Other speaker in the background	English
caaa08af29cda5da5afd916f2805a921	28979	spontaneous-speech-en-28979.mp3	10008	136	What advice would you give a friend who is nervous about something?	different_language	I expected english and this was not english	English
d8d96f54f06a75834a62c2c0499da012	76961	spontaneous-speech-en-76961.mp3	6948	8838	When you have a cold, what is your go-to remedy for feeling better?	other	unintelligible, second voice in background speaking	English
3eceba229c1562f52e42971b58f8e77b	77928	spontaneous-speech-en-77928.mp3	2124	224	How have payments changed in your country over the last five years	different_language	I expected english and this isn't english	English
3f52e83d753bfdb58dfa1bf8da1ff2fd	77804	spontaneous-speech-en-77804.mp3	6300	240	How do older generations teach or engage with younger people in your society?	different_language	I expected english	English
8c562d3b5077db1fafe584ad21c353d2	76451	spontaneous-speech-en-76451.mp3	1152	228	What genre of music is your favourite?	different_language	more of a murmur than words, but could be another language.	English
aba0dd4d3213b4d14b972af43c0c84f5	77873	spontaneous-speech-en-77873.mp3	2448	7225	What’s the last thing you ate?	different_language		English
02d32c193f011d23485868e7acba2be5	76869	spontaneous-speech-en-76869.mp3	2808	6678	What holidays do you celebrate in winter?	different_language		English
fadfd69228c317b1beaa359b0e0f2bbf	78222	spontaneous-speech-en-78222.mp3	5760	189	Do you play any musical instruments?	different_language		English
196a5cad7254e133fbb226989034e460	75564	spontaneous-speech-en-75564.mp3	4680	209	How do you top up, add credit or pay for your mobile phone	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77637	spontaneous-speech-en-77637.mp3	1728	6345	Were you affected by the pandemic?	different_language		English
8c048326e93a94589190693897ce3456	29282	spontaneous-speech-en-29282.mp3	26496	200	What concerns do you have about mobile phones?	different_language		English
5420f0f979b5e1a40cf4f3fa6fd368c2	76153	spontaneous-speech-en-76153.mp3	3276	6344	What is the longest you've stayed in your house?	different_language		English
4cd8e84fc90f1f42885cbaf124e05813	77439	spontaneous-speech-en-77439.mp3	5976	152	How do you take care of your body and health?	different_language		English
0fd17362508435c9ac6bec93c0af2e62	73835	spontaneous-speech-en-73835.mp3	720	7236	What is your favorite tongue twister?	other	empty recording	English
d509d3ba78e53774886b989115e748f6	77546	spontaneous-speech-en-77546.mp3	3816	6678	What holidays do you celebrate in winter?	other	noisy	English
5232f556a694977277ea9fd511c6c993	73720	spontaneous-speech-en-73720.mp3	34056	8325	When you think of a robot, what comes to mind? What do you think has influenced this perception?	different_language		English
caaa08af29cda5da5afd916f2805a921	28899	spontaneous-speech-en-28899.mp3	6588	142	What are you proud of?	different_language		English
a27026329b9fba4713c8d88c9ef855e9	75485	spontaneous-speech-en-75485.mp3	1296	6297	Are there any foods you hate to eat?	different_language		English
3b3461a14621a27a500846bb7c6b802a	76411	spontaneous-speech-en-76411.mp3	3456	235	What is a well-known story in your culture that you like?	different_language		English
a27026329b9fba4713c8d88c9ef855e9	75514	spontaneous-speech-en-75514.mp3	3996	154	Why is it impportant to wash your hands regularly?	different_language		English
76d5a99607ec39eb40049d6e47c0da92	78669	spontaneous-speech-en-78669.mp3	2916	6361	What single thing would you like to make sure you do during your lifetime?	different_language		English
8d4aabc5e44eedcd0226c3238532ec49	77898	spontaneous-speech-en-77898.mp3	1800	9234	‌ what we will have to do it for our mother tongue to keep alive in the world.?	different_language		English
66e4ddcc4772db1f80faa074c6cb7600	78970	spontaneous-speech-en-78970.mp3	4680	7238	What do you look for in clothing?	different_language		English
748d9f2870af84d564c89ec572c685dd	76577	spontaneous-speech-en-76577.mp3	3456	6223	Are you happy with the way your life has turned out so far?	different_language		English
cfc22626bef0c27f0b5acdd6c7916f00	77727	spontaneous-speech-en-77727.mp3	2484	7356	What is something that you believe very hard?	different_language		English
84712dffb3ee3990803dd019abce735d	76080	spontaneous-speech-en-76080.mp3	9540	231	Describe a visit to a cinema in your country	different_language		English
2913bc83dc4f576f7ac78fe13e767c4e	78501	spontaneous-speech-en-78501.mp3	6048	140	What's your favourite holiday and why?	different_language		English
53bb357df1755c1b526583490ac60164	75725	spontaneous-speech-en-75725.mp3	5040	146	Does your family tell stories about their history?	different_language		English
a5090516bcfbce0683ada5e9f66ff02a	76740	spontaneous-speech-en-76740.mp3	2196	184	How do you feel about swimming? Why?	different_language		English
3a645782468d201226d2c14185a8c8c9	77211	spontaneous-speech-en-77211.mp3	5292	6334	What do you do if people don't like you?	different_language		English
852213e2462ec237fb91faa387b75190	77446	spontaneous-speech-en-77446.mp3	27936	6652	What safety precautions are unique to adventure activities?	different_language		English
748d9f2870af84d564c89ec572c685dd	76578	spontaneous-speech-en-76578.mp3	2160	234	What local artist or craftsperson do you admire?	different_language		English
76d5a99607ec39eb40049d6e47c0da92	78656	spontaneous-speech-en-78656.mp3	2556	170	What are the schools like in your area?	different_language		English
02d32c193f011d23485868e7acba2be5	76805	spontaneous-speech-en-76805.mp3	3600	6385	What is your best travelling experience?	different_language	Sounds like an African language	English
fadfd69228c317b1beaa359b0e0f2bbf	78215	spontaneous-speech-en-78215.mp3	5436	134	What do you think about climate change?	different_language	Sounds like an African language	English
a27026329b9fba4713c8d88c9ef855e9	75561	spontaneous-speech-en-75561.mp3	3456	6292	What do you plan to do this week?	different_language	African language?	English
720146cf21c2f64490b48178927ee814	74916	spontaneous-speech-en-74916.mp3	3348	8834	What sort of clothing suits you?	other	Unintelligible	English
ee774b4e459f62505334dc744ffc11fa	75321	spontaneous-speech-en-75321.mp3	13176	191	If you could spend a day learning a new hobby, what would it be and why?	different_language	It's in Japanese	English
b4c91fe7b5e7a6e6e050dadddb49edeb	77193	spontaneous-speech-en-77193.mp3	2268	172	Do schools in your country support multiple languages?	different_language	Japanese	English
8ea86b2e57e39cbcbfdafd8533f9f10f	73875	spontaneous-speech-en-73875.mp3	8928	204	What technology do you worry about?	different_language		English
4e7b5dc6fc16c1e06da39598adb12f57	75623	spontaneous-speech-en-75623.mp3	3600	6299	What do you do for work?	different_language		English
196a5cad7254e133fbb226989034e460	75573	spontaneous-speech-en-75573.mp3	2808	7356	What is something that you believe very hard?	different_language		English
fadfd69228c317b1beaa359b0e0f2bbf	78227	spontaneous-speech-en-78227.mp3	5076	7238	What do you look for in clothing?	different_language		English
18c935d2dc420ee8a3fad1aaf8940590	74834	spontaneous-speech-en-74834.mp3	5040	167	How did you learn the languages that you speak?	different_language		English
d509d3ba78e53774886b989115e748f6	77547	spontaneous-speech-en-77547.mp3	3060	6325	Would you rather be blind or deaf and why?	different_language		English
9d152467262ec07af57f4bc29c76085d	77389	spontaneous-speech-en-77389.mp3	2808	6682	How do you cook your favourite meal?	different_language		English
84712dffb3ee3990803dd019abce735d	76084	spontaneous-speech-en-76084.mp3	11628	7225	What’s the last thing you ate?	different_language		English
d42dc33434484cd99fd93c8612579c5a	75591	spontaneous-speech-en-75591.mp3	3276	6303	Where do you buy food and why?	different_language		English
aba0dd4d3213b4d14b972af43c0c84f5	77765	spontaneous-speech-en-77765.mp3	6516	6336	How should children treat their parents?	different_language		English
852213e2462ec237fb91faa387b75190	77299	spontaneous-speech-en-77299.mp3	63360	7234	Is technology in developing countries doing harm than good	different_language		English
dd11025ad41f020735ed5b261eeffc62	77396	spontaneous-speech-en-77396.mp3	3240	6371	What is something you consider to be a great personal success?	different_language		English
02d32c193f011d23485868e7acba2be5	76900	spontaneous-speech-en-76900.mp3	2088	6333	What is the weather today?	different_language		English
d0c90c765ae4575d52230d175d95d1ca	78539	spontaneous-speech-en-78539.mp3	2700	148	What do you do to mark your birthday?	different_language		English
8c13dce9a998f28abb11cc6f4eda7be5	76339	spontaneous-speech-en-76339.mp3	5256	8320	Do you prefer tea or coffee?	different_language		English
523b94bed5eb57a88074ad5240b1adf5	77257	spontaneous-speech-en-77257.mp3	3204	6329	What do you believe about god?	different_language		English
dd11025ad41f020735ed5b261eeffc62	77374	spontaneous-speech-en-77374.mp3	5760	176	Describe a historical event you learned about in school	different_language		English
d42dc33434484cd99fd93c8612579c5a	75580	spontaneous-speech-en-75580.mp3	4968	188	Which sports do you think are fun to watch?	different_language		English
0c0d79508cbb71bdda9e9d2524b9788e	77032	spontaneous-speech-en-77032.mp3	3996	7358	What is one bad quality about yourself?	different_language		English
02d32c193f011d23485868e7acba2be5	76875	spontaneous-speech-en-76875.mp3	3420	141	What is your biggest hope for the future?	different_language		English
bc801a216702678e2ec2ca0de81f063f	74141	spontaneous-speech-en-74141.mp3	4356	8321	What is your favorite type of weather?	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77639	spontaneous-speech-en-77639.mp3	2808	6359	How would you communicate with an alien?	different_language		English
6022641805ef7daf42c4a0c780a3ed82	74945	spontaneous-speech-en-74945.mp3	2916	6377	What is your purpose in life?	different_language		English
00a1abf4c4bd78a254176b6f91d10972	77647	spontaneous-speech-en-77647.mp3	6300	6349	What would you like to get as a present?	different_language		English
5232f556a694977277ea9fd511c6c993	73699	spontaneous-speech-en-73699.mp3	9396	6684	If you could speak to one animal, which would you choose?	different_language		English
a5090516bcfbce0683ada5e9f66ff02a	76731	spontaneous-speech-en-76731.mp3	1836	6378	What is your favorite color?	different_language		English
a9b2c71b145ccfa6b935a4e89da2a1fe	76964	spontaneous-speech-en-76964.mp3	15408	6683	What do you think is the coolest musical instrument, and why?	different_language		English
ee72f3106431b33772eb7eb108bd6a16	76311	spontaneous-speech-en-76311.mp3	3780	6372	Who is your best friend?	different_language		English
d509d3ba78e53774886b989115e748f6	77550	spontaneous-speech-en-77550.mp3	4176	7214	If there’s one thing you could say to the leader of your country, what would it be?	different_language	Doesn't sound like English	English
523b94bed5eb57a88074ad5240b1adf5	77253	spontaneous-speech-en-77253.mp3	2196	6355	What or who always makes you laugh?	different_language		English
5c0eb0daa73a63891a463fa66f5c316b	75159	spontaneous-speech-en-75159.mp3	1368	6376	What do you value most?	other	silence	English
3d5b3299fbc0ec35ef6d137944f9112a	77471	spontaneous-speech-en-77471.mp3	5184	6663	What role does weather play in climbing?	different_language		English
89039fdad01ad3e32c1d3c9effba98b2	73881	spontaneous-speech-en-73881.mp3	7236	6873	"Do you know the game ""The Hundred Line -Last Defense Academy-"" ?"	different_language		English
2913bc83dc4f576f7ac78fe13e767c4e	78487	spontaneous-speech-en-78487.mp3	11268	198	Do people of different ages use technology differently?	different_language		English
9b82dc245e7511d34b0862e45e13f914	78602	spontaneous-speech-en-78602.mp3	396	6339	What games do you like to play?	other	silence	English
00a1abf4c4bd78a254176b6f91d10972	77597	spontaneous-speech-en-77597.mp3	1476	5196	Do you like running?	different_language		English
720146cf21c2f64490b48178927ee814	74917	spontaneous-speech-en-74917.mp3	3708	7240	also to divert a litigation, either civil or any disputes using these info.	other	No speech.	English
8c562d3b5077db1fafe584ad21c353d2	76462	spontaneous-speech-en-76462.mp3	1908	171	How can schools and parents help each other educate children?	other	Cannot comprehend	English
2913bc83dc4f576f7ac78fe13e767c4e	78494	spontaneous-speech-en-78494.mp3	8496	9234	‌ what we will have to do it for our mother tongue to keep alive in the world.?	different_language	Speaking japanese	English
b869dd668d2d71a3b036334d7cbe0541	77190	spontaneous-speech-en-77190.mp3	3384	7994	What is one of your favorite smells?	different_language		English
9f9b0aa93ff05ede039d66c2d3b3b4f1	79047	spontaneous-speech-en-79047.mp3	6876	9397	How are you feeling	different_language		English
d1242ec456e1f92673c00e968d7e40ae	28501	spontaneous-speech-en-28501.mp3	10728	163	What colours do you like?	different_language		English
